LNR,RESPONSE
74627,0.7545054386996024
74938,0.7545054386996024
74952,0.7658390156003556
75911,0.7545054386996024
75913,0.7658390156003556
76221,0.7545054386996024
76227,0.7545054386996024
71448,0.7545054386996024
15887,0.7545054386996024
15498,0.7545054386996024
15504,0.7545054386996024
15507,0.7545054386996024
15521,0.7658390156003556
24403,0.7545054386996024
24100,0.7545054386996024
24436,0.7658390156003556
24440,0.7545054386996024
24442,0.7722539483420117
24148,0.7545054386996024
24149,0.7545054386996024
24155,0.7545054386996024
24458,0.7545054386996024
24169,0.7545054386996024
24477,0.7545054386996024
24479,0.7545054386996024
24486,0.7545054386996024
24190,0.7545054386996024
24515,0.7545054386996024
24214,0.7658390156003556
25183,0.7722539483420117
25207,0.7545054386996024
24889,0.7545054386996024
24890,0.7722539483420117
25226,0.7722539483420117
25232,0.7722539483420117
25244,0.7545054386996024
25339,0.7545054386996024
25355,0.7545054386996024
24958,0.7545054386996024
25277,0.7545054386996024
25286,0.7722539483420117
24988,0.7722539483420117
25298,0.902661915078773
25309,0.7545054386996024
25315,0.7545054386996024
25014,0.7722539483420117
25322,0.7545054386996024
25333,0.7658390156003556
25025,0.7722539483420117
24726,0.7658390156003556
24735,0.7722539483420117
25055,0.7545054386996024
25056,0.7545054386996024
24746,0.7658390156003556
25061,0.7545054386996024
25067,0.7545054386996024
25074,0.7545054386996024
24773,0.7545054386996024
25080,0.7722539483420117
25086,0.7545054386996024
25088,0.7658390156003556
24777,0.7545054386996024
24796,0.7545054386996024
25104,0.7545054386996024
24806,0.7545054386996024
25118,0.7545054386996024
24822,0.7722539483420117
82811,0.7545054386996024
83449,0.7545054386996024
83459,0.7722539483420117
83770,0.7722539483420117
84091,0.7545054386996024
84096,0.7545054386996024
84737,0.7545054386996024
85048,0.7722539483420117
85049,0.7545054386996024
85051,0.7722539483420117
85369,0.7545054386996024
85374,0.7545054386996024
85380,0.7658390156003556
82190,0.7545054386996024
82505,0.7722539483420117
82515,0.7545054386996024
82517,0.9998907660336358
82821,0.7722539483420117
83140,0.7722539483420117
788,0.9618423163513488
1102,0.7545054386996024
1109,0.7545054386996024
821,0.7545054386996024
829,0.7545054386996024
837,0.7545054386996024
845,0.7722539483420117
1163,0.7545054386996024
861,0.7722539483420117
899,0.7545054386996024
1207,0.7658390156003556
906,0.7545054386996024
1221,0.7658390156003556
1545,0.7545054386996024
1546,0.7545054386996024
1555,0.7545054386996024
1556,0.9998794848668274
1879,0.7658390156003556
1885,0.7545054386996024
1593,0.7545054386996024
1902,0.7658390156003556
1611,0.7658390156003556
1921,0.7545054386996024
1927,0.7545054386996024
1651,0.7658390156003556
1978,0.7545054386996024
1718,0.7545054386996024
1722,0.7545054386996024
1734,0.7545054386996024
41705,0.7545054386996024
41711,0.7722539483420117
41712,0.9998794848668274
42029,0.7658390156003556
42347,0.7545054386996024
42352,0.7545054386996024
42353,0.7545054386996024
42671,0.902661915078773
42987,0.7545054386996024
43310,0.7545054386996024
43627,0.9998794848668274
43629,0.7545054386996024
43945,0.7722539483420117
43953,0.7545054386996024
43954,0.7545054386996024
43961,0.7545054386996024
44280,0.7545054386996024
44917,0.7545054386996024
44924,0.7545054386996024
44927,0.902661915078773
45244,0.7722539483420117
45570,0.9998794848668274
45584,0.7545054386996024
41721,0.7545054386996024
41739,0.7722539483420117
42054,0.7545054386996024
42369,0.7658390156003556
42689,0.7658390156003556
43019,0.7722539483420117
43331,0.7545054386996024
51328,0.7545054386996024
51644,0.7658390156003556
51653,0.7545054386996024
51969,0.7545054386996024
52308,0.7545054386996024
52310,0.7545054386996024
52626,0.7545054386996024
52638,0.7545054386996024
52940,0.7545054386996024
52954,0.7658390156003556
55194,0.7722539483420117
55196,0.7545054386996024
55526,0.7722539483420117
55847,0.7545054386996024
55848,0.7722539483420117
51024,0.7722539483420117
51031,0.7545054386996024
51342,0.7545054386996024
51348,0.7545054386996024
51666,0.7545054386996024
51674,0.7545054386996024
51680,0.7658390156003556
52331,0.7545054386996024
53302,0.7722539483420117
82163,0.7658390156003556
82481,0.7545054386996024
82498,0.7545054386996024
55852,0.7722539483420117
55858,0.7545054386996024
55859,0.7545054386996024
51037,0.7722539483420117
51039,0.7545054386996024
51683,0.7545054386996024
51685,0.7658390156003556
51695,0.7545054386996024
51702,0.9618423163513488
52343,0.7545054386996024
52353,0.7722539483420117
53314,0.7722539483420117
53322,0.7722539483420117
53950,0.7658390156003556
54597,0.7658390156003556
54925,0.7545054386996024
55245,0.7545054386996024
55558,0.7722539483420117
55882,0.7545054386996024
51384,0.7545054386996024
51703,0.7545054386996024
51706,0.7545054386996024
51711,0.7545054386996024
52041,0.7545054386996024
52047,0.7545054386996024
52369,0.7658390156003556
52689,0.7658390156003556
53331,0.7545054386996024
53341,0.7545054386996024
63455,0.7545054386996024
63780,0.7545054386996024
63783,0.7722539483420117
64096,0.7545054386996024
64104,0.9998794848668274
64109,0.7545054386996024
64422,0.7545054386996024
65391,0.7722539483420117
65705,0.7545054386996024
65709,0.7545054386996024
61568,0.7722539483420117
62203,0.9998907660336358
62850,0.7545054386996024
62851,0.7545054386996024
63164,0.7545054386996024
63491,0.7545054386996024
63796,0.7545054386996024
63799,0.7545054386996024
63802,0.7545054386996024
63812,0.7722539483420117
64127,0.7658390156003556
64449,0.7658390156003556
64771,0.7545054386996024
65082,0.7722539483420117
65399,0.7545054386996024
66039,0.7722539483420117
66048,0.7545054386996024
71758,0.7545054386996024
72077,0.7722539483420117
72087,0.7722539483420117
72405,0.7545054386996024
72723,0.7545054386996024
72735,0.7545054386996024
73046,0.7545054386996024
73682,0.7722539483420117
73694,0.7545054386996024
73696,0.7545054386996024
74317,0.9079897576040789
74974,0.9998794848668274
75286,0.7545054386996024
75605,0.9998794848668274
75612,0.7722539483420117
75929,0.7722539483420117
76239,0.9618423163513488
71471,0.902661915078773
71776,0.902661915078773
71779,0.7722539483420117
72112,0.7545054386996024
72417,0.7545054386996024
72420,0.7545054386996024
72425,0.7545054386996024
73073,0.902661915078773
73393,0.7545054386996024
73714,0.7545054386996024
74337,0.7545054386996024
74347,0.902661915078773
74354,0.7545054386996024
74666,0.7658390156003556
74667,0.7722539483420117
74990,0.7545054386996024
75949,0.7545054386996024
75952,0.7545054386996024
71486,0.7722539483420117
71805,0.7545054386996024
71813,0.7545054386996024
72130,0.7545054386996024
72437,0.7545054386996024
82469,0.7722539483420117
82788,0.7545054386996024
82793,0.7722539483420117
83111,0.7722539483420117
83113,0.7545054386996024
83420,0.7545054386996024
83425,0.9998794848668274
83428,0.7722539483420117
83433,0.7658390156003556
83759,0.7545054386996024
84381,0.7545054386996024
84709,0.9998907660336358
85024,0.7545054386996024
85026,0.7545054386996024
85671,0.7545054386996024
35158,0.7545054386996024
34851,0.7545054386996024
34853,0.7545054386996024
34859,0.7658390156003556
35162,0.7722539483420117
35165,0.7722539483420117
34865,0.7545054386996024
34877,0.902661915078773
34898,0.7545054386996024
35203,0.7545054386996024
34902,0.7722539483420117
34907,0.7545054386996024
34930,0.7545054386996024
34939,0.7545054386996024
35249,0.7545054386996024
35561,0.7545054386996024
35568,0.7722539483420117
35572,0.7545054386996024
35574,0.7722539483420117
35575,0.7545054386996024
35889,0.7722539483420117
35583,0.7545054386996024
35587,0.7545054386996024
35597,0.9998794848668274
35900,0.7545054386996024
35602,0.7545054386996024
35606,0.7545054386996024
35922,0.902661915078773
35936,0.7545054386996024
41020,0.7545054386996024
41028,0.7545054386996024
41344,0.7545054386996024
41666,0.7722539483420117
42319,0.7722539483420117
42634,0.7722539483420117
42944,0.902661915078773
42952,0.7830037971863979
42954,0.7545054386996024
43274,0.7545054386996024
43582,0.7722539483420117
43590,0.7545054386996024
43594,0.7545054386996024
43909,0.9618423163513488
43917,0.902661915078773
44561,0.7545054386996024
45202,0.7545054386996024
45210,0.7545054386996024
41684,0.7545054386996024
41691,0.7545054386996024
42333,0.7545054386996024
42660,0.7545054386996024
42963,0.7545054386996024
42979,0.9618423163513488
43287,0.9998794848668274
44582,0.7722539483420117
45233,0.7545054386996024
45544,0.7545054386996024
45550,0.7545054386996024
40729,0.7545054386996024
41379,0.7722539483420117
41395,0.7545054386996024
4332,0.7545054386996024
4346,0.9618423163513488
4044,0.7545054386996024
5031,0.7545054386996024
5033,0.7722539483420117
5057,0.7545054386996024
4737,0.7722539483420117
5067,0.7545054386996024
4757,0.7658390156003556
4758,0.7722539483420117
4762,0.7545054386996024
4780,0.7722539483420117
5183,0.7545054386996024
5191,0.7545054386996024
5198,0.7722539483420117
4802,0.7545054386996024
5126,0.7722539483420117
5132,0.7722539483420117
4830,0.7545054386996024
5154,0.7545054386996024
4854,0.7722539483420117
4861,0.7545054386996024
5180,0.7545054386996024
4574,0.7545054386996024
4896,0.7658390156003556
4592,0.7658390156003556
4599,0.7545054386996024
4914,0.7545054386996024
4604,0.7545054386996024
4932,0.9998794848668274
4623,0.7545054386996024
4633,0.7545054386996024
4636,0.7545054386996024
4944,0.7545054386996024
4949,0.7722539483420117
4644,0.7722539483420117
4977,0.7545054386996024
4674,0.7722539483420117
4986,0.9998794848668274
4683,0.9998794848668274
4686,0.7545054386996024
4691,0.7545054386996024
4700,0.7545054386996024
5018,0.7545054386996024
5341,0.7545054386996024
5646,0.7545054386996024
5647,0.7722539483420117
5649,0.9618423163513488
5661,0.7545054386996024
5671,0.7545054386996024
5677,0.7545054386996024
5375,0.7658390156003556
5396,0.7722539483420117
5410,0.7545054386996024
5411,0.7545054386996024
5714,0.7545054386996024
5427,0.9998794848668274
5436,0.9998794848668274
5725,0.7722539483420117
5733,0.7658390156003556
5454,0.7545054386996024
10241,0.7545054386996024
10566,0.7545054386996024
10579,0.7545054386996024
929,0.7545054386996024
935,0.7545054386996024
1261,0.7545054386996024
951,0.7545054386996024
952,0.7722539483420117
955,0.7545054386996024
1295,0.7545054386996024
966,0.7545054386996024
974,0.7545054386996024
1305,0.7545054386996024
995,0.9618423163513488
998,0.7545054386996024
1403,0.7658390156003556
1001,0.7545054386996024
1009,0.7545054386996024
1338,0.7545054386996024
1029,0.7722539483420117
1053,0.7658390156003556
1062,0.7545054386996024
1067,0.7545054386996024
1071,0.7545054386996024
9957,0.7545054386996024
9960,0.7545054386996024
9671,0.7722539483420117
9680,0.7545054386996024
9982,0.7545054386996024
9700,0.7545054386996024
9712,0.7722539483420117
10023,0.7545054386996024
10042,0.7545054386996024
10043,0.9998907660336358
10048,0.7545054386996024
10049,0.7658390156003556
10054,0.7658390156003556
10057,0.7545054386996024
10388,0.902661915078773
10396,0.7545054386996024
10700,0.7545054386996024
10716,0.7722539483420117
10418,0.7545054386996024
10730,0.7545054386996024
10733,0.7545054386996024
10429,0.7545054386996024
10844,0.7545054386996024
10856,0.7545054386996024
10448,0.9998794848668274
10451,0.7658390156003556
10458,0.9618423163513488
10743,0.7545054386996024
10753,0.7545054386996024
10756,0.902661915078773
10465,0.7545054386996024
10488,0.7545054386996024
10490,0.7545054386996024
10495,0.7722539483420117
10510,0.7545054386996024
10818,0.7658390156003556
10531,0.7545054386996024
10823,0.7545054386996024
10544,0.7545054386996024
10553,0.7545054386996024
31437,0.7545054386996024
31442,0.7722539483420117
31451,0.7545054386996024
31453,0.7545054386996024
31143,0.7545054386996024
31146,0.7545054386996024
31149,0.7722539483420117
31460,0.9998794848668274
31466,0.7545054386996024
31472,0.7722539483420117
31788,0.7545054386996024
32113,0.7722539483420117
31807,0.7545054386996024
32122,0.7545054386996024
32127,0.7658390156003556
31820,0.9998794848668274
31832,0.7722539483420117
32267,0.7545054386996024
31860,0.7545054386996024
31873,0.7545054386996024
32168,0.7722539483420117
32177,0.7722539483420117
31882,0.7722539483420117
31896,0.7545054386996024
31910,0.7545054386996024
32211,0.7545054386996024
32232,0.7545054386996024
31943,0.7722539483420117
31950,0.902661915078773
32243,0.7545054386996024
31966,0.7545054386996024
31976,0.7545054386996024
31666,0.7545054386996024
31674,0.7545054386996024
31989,0.7545054386996024
31990,0.7545054386996024
31991,0.8338558357097408
31997,0.7545054386996024
31692,0.7722539483420117
31719,0.7545054386996024
31723,0.7658390156003556
32039,0.7545054386996024
32042,0.7545054386996024
31739,0.7722539483420117
32061,0.7545054386996024
32062,0.7545054386996024
44333,0.7545054386996024
44656,0.9999331054538775
44658,0.7722539483420117
44976,0.7545054386996024
44990,0.7722539483420117
45312,0.7545054386996024
45644,0.9998907660336358
41146,0.7722539483420117
41459,0.7722539483420117
41462,0.902661915078773
41787,0.902661915078773
42422,0.7658390156003556
42743,0.7545054386996024
43076,0.7545054386996024
44350,0.7545054386996024
44353,0.9999331054538775
44356,0.9998794848668274
25163,0.7722539483420117
25490,0.9998794848668274
25811,0.7722539483420117
25501,0.7722539483420117
25502,0.7545054386996024
25505,0.7658390156003556
25835,0.7545054386996024
25966,0.7545054386996024
25973,0.9998794848668274
25570,0.9618423163513488
25862,0.7545054386996024
25871,0.7545054386996024
25877,0.7545054386996024
34738,0.7545054386996024
34445,0.7545054386996024
34447,0.902661915078773
34754,0.7722539483420117
34764,0.7722539483420117
34772,0.7545054386996024
34775,0.7545054386996024
34484,0.7545054386996024
34180,0.7545054386996024
34199,0.7722539483420117
34527,0.7722539483420117
34226,0.7545054386996024
34555,0.7545054386996024
34243,0.7545054386996024
34252,0.7545054386996024
34267,0.7545054386996024
34276,0.7545054386996024
34584,0.7545054386996024
34283,0.7722539483420117
34290,0.7545054386996024
34291,0.9618423163513488
34295,0.7658390156003556
34599,0.902661915078773
34603,0.7545054386996024
35267,0.7722539483420117
35270,0.7545054386996024
35279,0.7545054386996024
35300,0.9618423163513488
34981,0.7545054386996024
35338,0.7545054386996024
35425,0.7545054386996024
35426,0.7722539483420117
35432,0.7545054386996024
35022,0.7545054386996024
35347,0.7658390156003556
35062,0.7545054386996024
35072,0.7545054386996024
35104,0.7658390156003556
35106,0.7722539483420117
35114,0.7545054386996024
35131,0.7545054386996024
21744,0.7545054386996024
21754,0.7545054386996024
21784,0.7658390156003556
22088,0.7545054386996024
22095,0.7545054386996024
21806,0.7545054386996024
21811,0.7658390156003556
22099,0.7545054386996024
22104,0.7545054386996024
21819,0.7722539483420117
21822,0.7658390156003556
21834,0.7545054386996024
21858,0.9618423163513488
21862,0.7545054386996024
21875,0.7545054386996024
22163,0.7545054386996024
21909,0.7545054386996024
21910,0.7545054386996024
21913,0.7545054386996024
21650,0.7545054386996024
21966,0.7545054386996024
21977,0.7722539483420117
21662,0.7545054386996024
21665,0.7545054386996024
21668,0.7545054386996024
21683,0.7545054386996024
21697,0.7545054386996024
22665,0.7545054386996024
31548,0.7545054386996024
31553,0.7658390156003556
31555,0.7545054386996024
31232,0.7545054386996024
31647,0.7545054386996024
31243,0.7545054386996024
31266,0.7545054386996024
31274,0.7545054386996024
31590,0.7658390156003556
31294,0.9618423163513488
31296,0.7722539483420117
31600,0.7545054386996024
31314,0.7545054386996024
31358,0.7545054386996024
31369,0.7545054386996024
31376,0.7545054386996024
31070,0.7545054386996024
31382,0.7722539483420117
31385,0.9998794848668274
31393,0.7545054386996024
31086,0.7545054386996024
31114,0.902661915078773
12861,0.9998794848668274
13182,0.7722539483420117
13185,0.7545054386996024
13190,0.9998794848668274
13194,0.7545054386996024
13536,0.7722539483420117
13542,0.7545054386996024
13559,0.7545054386996024
13600,0.7545054386996024
13608,0.7658390156003556
13922,0.7658390156003556
13934,0.7722539483420117
13634,0.7545054386996024
13948,0.7545054386996024
13961,0.7545054386996024
13973,0.7545054386996024
13976,0.7545054386996024
13987,0.7545054386996024
13989,0.7545054386996024
13993,0.9998973501993642
13685,0.902661915078773
13397,0.7658390156003556
13714,0.7545054386996024
13408,0.9640598674711999
13416,0.7545054386996024
13734,0.7722539483420117
13429,0.7722539483420117
13743,0.7545054386996024
13745,0.902661915078773
13440,0.7545054386996024
13455,0.7545054386996024
13461,0.7722539483420117
13469,0.7545054386996024
13780,0.7545054386996024
13483,0.7545054386996024
13486,0.9998794848668274
13805,0.7658390156003556
13503,0.7545054386996024
13821,0.7545054386996024
14154,0.7545054386996024
14463,0.7545054386996024
14464,0.7545054386996024
14467,0.7545054386996024
14484,0.7545054386996024
14494,0.7722539483420117
14182,0.7545054386996024
14513,0.7545054386996024
14517,0.7722539483420117
14200,0.7545054386996024
14230,0.7722539483420117
14533,0.9998794848668274
14536,0.7658390156003556
14245,0.7545054386996024
14246,0.7545054386996024
14260,0.7658390156003556
14263,0.7722539483420117
14571,0.7722539483420117
14574,0.9998794848668274
14278,0.7545054386996024
14279,0.7545054386996024
14585,0.7545054386996024
14589,0.7545054386996024
14590,0.9618423163513488
3494,0.7722539483420117
3497,0.902661915078773
3824,0.7545054386996024
3839,0.7722539483420117
3513,0.7545054386996024
3937,0.9998794848668274
3532,0.7545054386996024
3533,0.7545054386996024
3537,0.7545054386996024
3848,0.7722539483420117
3543,0.7545054386996024
3549,0.9998794848668274
3553,0.7545054386996024
3871,0.7545054386996024
3880,0.7545054386996024
3568,0.7545054386996024
3573,0.7545054386996024
3898,0.7545054386996024
3585,0.7545054386996024
3591,0.7722539483420117
3313,0.7545054386996024
3628,0.7722539483420117
3356,0.7545054386996024
3666,0.9998794848668274
3390,0.7658390156003556
3704,0.7545054386996024
3719,0.7545054386996024
3406,0.7722539483420117
3722,0.7545054386996024
3438,0.7545054386996024
3743,0.7722539483420117
3751,0.9618423163513488
4386,0.7658390156003556
4081,0.7545054386996024
4084,0.7545054386996024
4086,0.902661915078773
4407,0.7722539483420117
4420,0.7722539483420117
4106,0.7545054386996024
4108,0.9618423163513488
4113,0.7545054386996024
4114,0.7545054386996024
4429,0.7545054386996024
4433,0.7545054386996024
4124,0.7545054386996024
4145,0.7658390156003556
4465,0.7722539483420117
4218,0.7545054386996024
4504,0.7545054386996024
4520,0.7722539483420117
4523,0.7545054386996024
4249,0.9998794848668274
3946,0.9999600557053147
3950,0.7545054386996024
4293,0.7545054386996024
5752,0.7722539483420117
5470,0.7545054386996024
5775,0.7545054386996024
5777,0.7545054386996024
5492,0.7545054386996024
5494,0.7545054386996024
5495,0.7545054386996024
5788,0.7658390156003556
5793,0.7722539483420117
14054,0.7545054386996024
14057,0.7722539483420117
14398,0.7545054386996024
14416,0.7545054386996024
14098,0.7545054386996024
14100,0.7722539483420117
14103,0.7545054386996024
14106,0.7545054386996024
14421,0.7722539483420117
14426,0.7545054386996024
14430,0.7722539483420117
14128,0.7545054386996024
14130,0.7545054386996024
15110,0.7545054386996024
14789,0.7722539483420117
14793,0.9998794848668274
15120,0.7545054386996024
15128,0.7658390156003556
15138,0.902661915078773
14849,0.7545054386996024
14853,0.902661915078773
14859,0.9998794848668274
15199,0.7722539483420117
14903,0.902661915078773
14929,0.902661915078773
14935,0.7722539483420117
15253,0.9999331054538775
14937,0.7545054386996024
14949,0.7658390156003556
14951,0.7545054386996024
14676,0.7722539483420117
15000,0.7545054386996024
15014,0.7545054386996024
14712,0.7545054386996024
15022,0.9998794848668274
15037,0.7722539483420117
15041,0.7545054386996024
14753,0.7545054386996024
15062,0.7545054386996024
15072,0.999886748936998
14772,0.7658390156003556
14775,0.7545054386996024
15736,0.7545054386996024
15421,0.7658390156003556
15424,0.7658390156003556
15437,0.7722539483420117
15752,0.7545054386996024
15755,0.7722539483420117
2158,0.7658390156003556
2160,0.7545054386996024
2161,0.7545054386996024
2490,0.7722539483420117
2493,0.902661915078773
2497,0.7545054386996024
3120,0.7545054386996024
3123,0.9109631650599929
2830,0.7722539483420117
3145,0.7545054386996024
2871,0.7545054386996024
3282,0.7545054386996024
3288,0.7545054386996024
2883,0.7545054386996024
3187,0.7722539483420117
2904,0.7545054386996024
2909,0.7545054386996024
3205,0.7722539483420117
3234,0.7545054386996024
3244,0.999886748936998
3245,0.9618423163513488
3248,0.7545054386996024
2960,0.7722539483420117
2964,0.9640598674711999
3260,0.7545054386996024
3275,0.7545054386996024
3279,0.7545054386996024
2984,0.9618423163513488
2987,0.7658390156003556
2992,0.7545054386996024
2708,0.7545054386996024
2718,0.7545054386996024
3022,0.7545054386996024
3036,0.9999371377372291
2720,0.7658390156003556
2735,0.9998794848668274
3053,0.7545054386996024
3060,0.7722539483420117
3071,0.7545054386996024
3760,0.9618423163513488
12309,0.7545054386996024
12322,0.7545054386996024
12352,0.7545054386996024
12692,0.7545054386996024
12382,0.7722539483420117
12703,0.7830037971863979
12710,0.7545054386996024
12727,0.7545054386996024
12428,0.7545054386996024
12444,0.7545054386996024
12447,0.7545054386996024
12451,0.7658390156003556
77557,0.7545054386996024
78505,0.7722539483420117
78821,0.7545054386996024
79784,0.7545054386996024
80100,0.7545054386996024
80423,0.7545054386996024
80437,0.7545054386996024
80750,0.7545054386996024
81060,0.7545054386996024
81068,0.7722539483420117
81075,0.9998794848668274
81381,0.7722539483420117
76604,0.7545054386996024
77252,0.7545054386996024
77562,0.9079897576040789
78212,0.9618423163513488
78214,0.7545054386996024
78518,0.7545054386996024
78520,0.7545054386996024
78521,0.7545054386996024
78857,0.7545054386996024
79163,0.7545054386996024
79803,0.9998794848668274
80123,0.9998794848668274
80136,0.9999331054538775
80138,0.7545054386996024
80450,0.7545054386996024
80454,0.9998794848668274
80455,0.7545054386996024
80457,0.7658390156003556
81401,0.902661915078773
2266,0.7545054386996024
2595,0.7722539483420117
2289,0.7545054386996024
2609,0.7658390156003556
2611,0.7722539483420117
2613,0.7545054386996024
2616,0.7545054386996024
2628,0.7545054386996024
2654,0.7658390156003556
2346,0.7545054386996024
2356,0.7545054386996024
2057,0.7722539483420117
2364,0.7545054386996024
2372,0.7722539483420117
2083,0.7722539483420117
2115,0.7545054386996024
2116,0.7545054386996024
2117,0.7545054386996024
2442,0.7545054386996024
2454,0.7545054386996024
2147,0.7545054386996024
71153,0.7545054386996024
66365,0.7658390156003556
66998,0.7545054386996024
67003,0.9998794848668274
67007,0.7545054386996024
67012,0.7545054386996024
67317,0.7545054386996024
57463,0.7545054386996024
58098,0.7545054386996024
58105,0.999886748936998
58414,0.7545054386996024
58420,0.7545054386996024
58746,0.7722539483420117
59061,0.7722539483420117
59068,0.7545054386996024
59375,0.7722539483420117
59376,0.7545054386996024
59387,0.7545054386996024
59700,0.7722539483420117
60026,0.7545054386996024
60028,0.7545054386996024
60348,0.7545054386996024
60655,0.9999071047421006
60657,0.7722539483420117
60973,0.7545054386996024
56201,0.7545054386996024
56525,0.7545054386996024
56837,0.7545054386996024
56843,0.7545054386996024
56845,0.7658390156003556
57164,0.7722539483420117
57805,0.7545054386996024
57806,0.9998794848668274
57808,0.902661915078773
58111,0.7545054386996024
58436,0.7545054386996024
58447,0.9618423163513488
58751,0.9999371377372291
59073,0.7545054386996024
59396,0.7545054386996024
59405,0.7722539483420117
59716,0.7722539483420117
60037,0.7658390156003556
60045,0.7722539483420117
60357,0.7545054386996024
60363,0.7545054386996024
60672,0.7545054386996024
60684,0.7722539483420117
60687,0.7545054386996024
61006,0.7545054386996024
56220,0.7545054386996024
56222,0.7545054386996024
56539,0.7545054386996024
56540,0.7545054386996024
56548,0.7545054386996024
57497,0.7658390156003556
57509,0.7722539483420117
57821,0.7545054386996024
58135,0.9999371377372291
58458,0.7722539483420117
58790,0.7658390156003556
59424,0.7545054386996024
59425,0.7658390156003556
65474,0.7658390156003556
65484,0.7545054386996024
65797,0.7545054386996024
65810,0.7545054386996024
65812,0.7545054386996024
70503,0.7722539483420117
70505,0.7545054386996024
70825,0.7545054386996024
70831,0.7545054386996024
70832,0.7658390156003556
32454,0.7545054386996024
32781,0.7545054386996024
32789,0.7545054386996024
32812,0.7545054386996024
32506,0.7545054386996024
32512,0.7545054386996024
32844,0.9998907660336358
32845,0.7658390156003556
32852,0.7545054386996024
32875,0.7545054386996024
32897,0.7722539483420117
32585,0.7545054386996024
32279,0.7545054386996024
32600,0.7545054386996024
32610,0.7545054386996024
32615,0.7722539483420117
32635,0.7658390156003556
32638,0.9998907660336358
32340,0.7545054386996024
32345,0.7545054386996024
32664,0.7545054386996024
